part_num,label_text,short_name,description,brief,status,old_location,location,min_quantity,total_on_hand,latest_inventory_num,latest_inventory_date,latest_backstock_num,latest_backstock_date,max_quantity,unit,%_on_hand,2017 restock: date order placed,price_per,supplier,brand,series,manufacturer_part_number,supplier_part_number,purchase_link,alternate/old_purchase_link,info_link,image_link,"Status (discontinued/obsolete/no longer required, etc.)",Serial #,inventory1,inventory2,inventory3,inventory4,inventory5,inventory6,inventory7,inventory8,inventory9,inventory10,inventory11,inventory12,inventory13,inventory14,inventory15,inventory16,inventory17,inventory18,inventory19,inventory20,,,back_stock1,back_stock2,back_stock3,back_stock4,back_stock5,back_stock6,back_stock7,back_stock8,back_stock9,back_stock10,back_stock11,back_stock12,back_stock13,back_stock14,back_stock15,back_stock16,back_stock17,back_stock18,back_stock19,back_stock20,
0778,"laser, red dot",laser diode,"laser diode, draws dot, 5mW, 5V red laser, 650nm (red)",,Active,B3-R3-C3,Output: Light,10,10,10,5/15/23,0,5/15/23,30,each,100%,,$0.56,Amazon,Balance World,,44103100,B00R73MC1S,https://www.amazon.com/Laser-Diode-Module-650nm-10pcs/dp/B00R73MC1S/ref=sr_1_2?ie=UTF8&qid=1466104493&sr=8-2&keywords=laser+diode,,,,,,25:6/21/17,5:12/11/17,6:5/24/18,16:6/14/18,9:5/22/19,8:6/16/21,8:12/20/21,9:5/25/22,10:5/15/23,,,,,,,,,,,,,,7:11/19/2020,7: 4/26/21,7:5/25/22,0:5/15/23,,,,,,,,,,,,,,,,,
0780,"laser, red line",line drawing laser diode,"laser diode, draws line, focusable, 5mW, 3-5V Adjustable, 650nm (red)",,Active,B3-R3-C4,Output: Light,5,15,10,5/15/23,5,5/15/23,10,,300%,,$2.61,Amazon,Generic,,gn-0007,B012V3U3KK,https://www.amazon.com/Focusable-650nm-Module-driver-Plastic/dp/B012V3U3KK/ref=pd_sbs_328_6?ie=UTF8&dpID=41mmSR02trL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=PAWXWY3DXWH7SBBT55E1,,,,,,15:6/21/17,14:12/11/17,10:5/24/18,9:1/8/2019,6:5/22/19,7:6/16/21,12:8/17/21,12:12/20/21,12:5/25/22,10:5/15/23,,,,,,,,,,,,,0:7/1/21,5:8/17/21,4:5/25/22,5:5/15/23,,,,,,,,,,,,,,,,,
0782,female RCA adapter,female RCA adapter,"RCA terminal, female, screw terminal output, balun",,Active,B3-R4-C1,Connector: Other Audio,5,10,10,7/20/23,0,5/16/23,30,,200%,,$0.49,Amazon,,,,B00OLCG43U,https://www.amazon.com/20PCS-Phono-Female-Terminal-Connector/dp/B00OLCG43U/ref=sr_1_4?srs=8321827011&ie=UTF8&qid=1466112845&sr=8-4&keywords=RCA+Female+Screw+Terminal,,,,,,10:6/21/17,12:12/11/17,10:5/24/18,3:1/8/2019,3:5/22/19,0:01/09/20,0:6/16/21,0:12/20/21,0:5/25/22,0:5/16/23,10:7/20/23,,,,,,,,,,,,0:7/1/21,0:5/25/22,0:5/25/22,0:5/16/23,,,,,,,,,,,,,,,,,
0784,male RCA adapter,male RCA adapter,"RCA terminal, male, screw terminal output, balun",,Active,B3-R4-C2,Connector: Other Audio,5,30,20,5/16/23,10,7/20/23,30,,600%,,$0.49,Amazon,,,,B00OLCG43U,https://www.amazon.com/20PCS-Phono-Female-Terminal-Connector/dp/B00OLCG43U/ref=sr_1_4?srs=8321827011&ie=UTF8&qid=1466112845&sr=8-4&keywords=RCA+Female+Screw+Terminal,,,,,,25:6/21/17,23:12/11/17,25:5/24/18,15:1/8/2019,20:5/22/19,17:6/16/21,16:12/20/21,17:5/25/22,20:5/16/23,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,0:5/25/22,10:7/20/23,,,,,,,,,,,,,,,,,
0786,male barrel jack power adapter,male barrel jack power adapter,"barrel jack, male, 5.5mm larger diameter x 2.1mm center pin diameter, screw terminal",,Active,B3-R4-C3,Connector: Barrels,5,70,20,5/16/23,50,5/16/23,30,,1400%,7/28 GG added to buy list,$0.50,Amazon,,,,B015OCV5XY,https://www.amazon.com/dp/B015OCV5XY,"https://www.amazon.com/URBEST-Terminals-Connector-Adapter-Camera/dp/B01LZ352NZ


=HYPERLINK(""https://www.amazon.com/5-5mm-Power-Male-Connector-Camera/dp/B008AGUI8K/ref=pd_sim_23_1?ie=UTF8&dpID=41xIdHbHCJL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=G9D6KGQ0GBHPPYV6NPSB"",""https://www.amazon.com/5-5mm-Power-Male-Connector-Camera/dp/B008AGUI8K/ref=pd_sim_23_1?ie=UTF8&dpID=41xIdHbHCJL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=G9D6KGQ0GBHPPYV6NPSB"")
",,,,,7:6/21/17,17:12/11/17,14:5/24/18,5:1/8/2019,30:04/02/19,19:5/22/19,11:6/16/21,20:7/1/21,16:12/20/21,13:5/25/22,23:6/23/22,20:5/16/23,,,,,,,,,,,30:4/4/19,20:7/1/21,20:5/25/22,110:6/23/22,50:5/16/23,,,,,,,,,,,,,,,,
0788,"barrel jack, 5.5 x 2.5mm, screw terminals",female barrel jack screw terminal adapter,"barrel jack, female, 5.5mm larger diameter x 2.5mm center pin diameter, screw terminal",,Active,B3-R4-C4,Connector: Barrels,5,80,30,3/31/23,50,5/16/23,50,each,1600%,7/28 GG added to buy list,$0.790,MPJA,,,,19455 PL,https://www.mpja.com/55_25mm-Power-Jack-to-Terminal-Strip/productinfo/19455+PL/,https://www.amazon.com/2-1mm-5-5mm-Female-Power-Adapters/dp/B003MHUN7S,,,,,5:6/21/17,15:8/31/17,2:12/11/17,24:1/29/18,3:5/24/18,20:1/8/2019,50:5/22/19,19: 5/20/21,45:6/16/21,8:12/20/21,28:3/28/22,20:5/25/22,20:10/28/22,20:11/30/22,20:2/3/23,13:3/17/23,20:5/16/23,30:3/31/23,,,,,25:1/29/18,25:01/22/19,50:08/13/19,57:11/23/2020,19: 4/26/21,30:7/15/21,0:3/28/22,0:5/25/22,50:6/23/22,30:10/28/22,20:11/30/22,9:2/3/23,75:3/31/23,50:5/16/23,,,,,,,
,,Empty,,,,B3-R5-C1,B3-R5-C1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0792,,female RCA adapter,"RCA adapter, phono female to female pin socket",,Discontinued,B3-R5-C2,B3-R5-C2,2,2,2,5/25/22,0,5/25/22,10,,100%,,$0.00,Repurposed,Custom,,NA,NA,NA,NA,NA,,Custom,,2:6/21/17,2:12/11/17,2:5/24/18,2:1/8/2019,2:5/22/19,2:6/16/21,2:12/20/21,2:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0794,,indancescent light bulb,"incandescent light bulb, 14V, 4.9W, wedge base, for use with AutoMeter Wedge Bulb Socket #3211","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,Discontinued,Discontinued,0,0,0,5/25/22,0,5/25/22,20,,,,,Amazon,Sylvania,,34711,B000J2NYUM,https://www.amazon.com/Auto-Meter-3211-Interior-Bulb/dp/B0009RYBMW/ref=sr_1_1?s=automotive&ie=UTF8&qid=1466099518&sr=1-1&keywords=AutoMeter+3211,,https://www.amazon.com/SYLVANIA-Basic-Miniature-Bulb-Pack/dp/B000J2NYUM/ref=sr_1_1?ie=UTF8&qid=1466099857&sr=8-1&keywords=168+light+bulb,,,,0:6/21/17,0:12/11/17,0:1/8/2019,0:6/16/21,0:12/20/21,0:5/25/22,,,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
,,Empty,,,,B3-R5-C3,B3-R5-C3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Empty,,,,B3-R5-C4,B3-R5-C4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0798,,incandescent light bulb,"incandescent light bulb, 220mA @ 1.25V, E10 base, G4.5 shape, SR2 filament","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,Discontinued,Discontinued,0,0,0,5/25/22,0,5/25/22,20,,,,,Amazon,,,,,https://www.amazon.com/Eiko-428-2-12-5V-Miniature-Screw/dp/B076S62FSH,http://www.atlantalightbulbs.com/light-bulbs/incandescent-light-bulbs/incandescent-miniature-0001-to-1000/401-flasher/?gclid=Cj0KEQjwnIm7BRDSs42KxLS8-6YBEiQAfDWP6PkePlKsSATFC3bDI5yBqzqCTsuEqbecvwcOeViuLXwaAho08P8HAQ,,,,,0:6/21/17,0:12/11/17,0:5/24/18,0:1/8/2019,0:5/22/19,0:01/09/20,0:6/16/21,0:12/20/21,0:5/25/22,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0799,"incandescent bulb, 12V",12V incandescent light bulb,"incandescent light bulb, 12V, 3W, E10 base, G-3.5 shape",,Active,,Output: Light,5,19,9,6/6/23,10,6/6/23,30,,380%,,$1.18,Amazon,CEC Industries,,#3966,,https://www.amazon.com/gp/product/B00KU85SWM,,,,,,9:6/6/23,,,,,,,,,,,,,,,,,,,,,,10:6/6/23,,,,,,,,,,,,,,,,,,,,
,,Empty,,,,B3-R6-C1,B3-R6-C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0800,,incandescent light bulb,"incandescent light bulb, 12V, 26.9W","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B3-R6-C2,B3-R6-C2,0,1,1,5/25/22,0,5/25/22,25,,,,$1.15,Amazon,Sylvania,,38081,B000J2NZ74,https://www.amazon.com/SYLVANIA-3156-Basic-Miniature-Bulb/dp/B000J2NZ74/ref=sr_1_2?ie=UTF8&qid=1466098595&sr=8-2&keywords=3156+bulb,,,,,,10:6/21/17,8:12/11/17,5:5/24/18,4:1/8/2019,2:5/22/19,1:01/09/20,1:6/16/21,1:12/20/21,1:5/25/22,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0801,"incandescent bulb, 5V",5V incancescent light bulb,"incandescent light bulb, 5V, 2.5W, E10 base, G-4.5 shape",,Active,,Output: Light,5,18,8,6/5/23,10,6/5/23,30,,360%,,$0.83,Amazon,CEC Industries,,#425,,https://www.amazon.com/dp/B00JNF9TDW,,,,,,8:6/5/23,,,,,,,,,,,,,,,,,,,,,,10:6/5/23,,,,,,,,,,,,,,,,,,,,
0802,,light bulb socket,"light bulb socket, wedge shape, wire leads",,Discontinued,B3-R6-C3,B3-R6-C3,0,2,2,5/25/22,0,5/25/22,20,,,,$9.13,Amazon,AutoMeter,,3211,B0009RYBMW,https://www.amazon.com/Auto-Meter-3211-Interior-Bulb/dp/B0009RYBMW/ref=sr_1_1?s=automotive&ie=UTF8&qid=1466099518&sr=1-1&keywords=AutoMeter+3211,,,,,,7:6/21/17,5:12/11/17,4:5/24/18,4:1/8/2019,2:5/22/19,2:01/09/20,2:6/16/21,2:12/20/21,2:5/25/22,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0803,"bulb socket, E10 size",E10 light bulb socket,"light bulb socket, E10 size, surface mount, screw terminals",,Active,,Output: Light,5,0,,,,,20,,0%,,$0.90,Amazon,,,,,https://www.amazon.com/dp/B07VXPTQ2F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0804,,incandescent light bulb,"incandescent light bulb, miscellaneous","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B3-R6-C4,B3-R6-C4,0,0,0,5/25/22,0,5/25/22,20,,,,,NA,Varies,,NA,NA,NA,NA,NA,,Miscellaneous,,4:6/21/17,2:12/11/17,2:5/24/18,1:1/8/2019,1:5/22/19,0:01/09/20,0:6/16/21,0:12/20/21,0:5/25/22,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0805,"incandescent bulb, 1.5V",1.5V incandescent light bulb,"incandescent light bulb, 1.5V, 0.45W, 0.3A, E10 base, G-3.5 shape",,Active,,Output: Light,5,19,9,6/5/23,10,6/6/23,20,,380%,,$0.60,Amazon,,,,,https://www.amazon.com/dp/B00ICN6TAC,,,,,,9:6/5/23,,,,,,,,,,,,,,,,,,,,,,0:6/5/23,10:6/6/23,,,,,,,,,,,,,,,,,,,
0806,,incandescent light bulb,"incandescent light bulb, 270mA @ 14V, T3-14 miniature wedge base, C-2F filament","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C1,Output: Light,5,4,4,5/25/22,0,5/25/22,20,,80%,,,Amazon,Eiko,,40427,B0040CTTJM,https://www.amazon.com/License-Indicator-Miniature-BaseW2-12x9-5d-Filament/dp/B0040CTTJM/ref=sr_1_4?ie=UTF8&qid=1466093439&sr=8-4&keywords=194+bulb,,,,,,1:6/21/17,0:12/11/17,5:5/24/18,6:1/8/2019,6:5/22/19,4:6/16/21,4:12/20/21,4:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0808,,incandescent light bulb,"incandescent light bulb, automotive, Sylvania 74","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C2,Output: Light,5,3,3,5/25/22,0,5/25/22,20,,60%,,,Amazon,Sylvania,,34123,B000J2KPM2,https://www.amazon.com/SYLVANIA-Basic-Miniature-Bulb-Pack/dp/B000J2KPM2/ref=pd_sim_263_5?ie=UTF8&dpID=219mPfek81L&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=FS3S6E1HEJ8F0S50AQ4T,,,,,,8:6/21/17,5:12/11/17,5:5/24/18,6:1/8/2019,7:5/22/19,4:6/16/21,4:12/20/21,3:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0810,,incandescent light bulb,"incandescent light bulb, 40mA @ 28V, long, flat","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C3,Output: Light,0,1,1,5/25/22,0,5/25/22,20,,,,,Eldema,Eldema,,CF03-WCS-1762,CF03-WCS-1762,http://www.eldema.net/cf_series.htm,,http://www.eldema.net/cf_series.htm,,No Longer Req'd,,3:6/21/17,2:12/11/17,3:5/24/18,3:1/8/2019,3:5/22/19,1:6/16/21,1:12/20/21,1:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0812,,incandescent light bulb,"incandescent light bulb, 250mA @ 2.25V, TL3 style, E10 screw base","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C4,Output: Light,5,1,1,5/25/22,0,5/25/22,20,,20%,,,Amazon,Eiko,,40492,B003DIEDCM,https://www.amazon.com/Eiko-Mini-Indicator-Miniature-Screw/dp/B003DIEDCM/ref=sr_1_2?ie=UTF8&qid=1466095377&sr=8-2&keywords=222+light+bulb,,,,,,3:6/21/17,0:12/11/17,2:5/24/18,2:1/8/2019,1:5/22/19,1:6/16/21,1:12/20/21,1:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0814,,incandescent light bulb,"incandescent light bulb, 80mA @ 14V, SX6s midget flanged base, T1-3/4 bulb shape","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C5,Output: Light,0,1,1,5/25/22,0,5/25/22,20,,,,,Amazon,Eiko,,40599,B00MU2GIAC,https://www.amazon.com/10-PACK-Eiko-Miniature-Light/dp/B00MU2GIAC/ref=sr_1_3?ie=UTF8&qid=1466095558&sr=8-3&keywords=cm330+light+bulb,,,,,,2:6/21/17,2:12/11/17,2:5/24/18,3:1/8/2019,2:5/22/19,1:6/16/21,1:12/20/21,1:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0816,,incandescent light bulb,"incandescent light bulb, 14V, 1.2W, SX6s midget flanged base, T1-3/4 bulb shape","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C6,Output: Light,5,0,0,5/25/22,0,5/25/22,20,,0%,,,Amazon,Technical Precision,,7VS0-3,B01E92ROCQ,https://www.amazon.com/Replacement-CHICAGO-MINIATURE-CM382-Light/dp/B01E92ROCQ/ref=sr_1_1?ie=UTF8&qid=1466096209&sr=8-1&keywords=CM382+light+bulb,,,,,,1:6/21/17,0:12/11/17,2:5/24/18,2:1/8/2019,1:5/22/19,0:6/16/21,0:12/20/21,0:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0818,,incandescent light bulb,"incandescent light bulb, 750mA @ 4.8V, bayonet base, krypton","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C7,Output: Light,5,2,2,5/25/22,0,5/25/22,20,,40%,,,Amazon,Dorcy,,411663,B000NBDTLI,https://www.amazon.com/Dorcy-41-1663-6V-4D-Replacement/dp/B000NBDTLI/ref=sr_1_1?ie=UTF8&qid=1466096656&sr=8-1&keywords=light+bulb+4.8v+.5a,,,,,,2:6/21/17,1:12/11/17,1:5/24/18,2:1/8/2019,2:5/22/19,2:6/16/21,2:12/20/21,2:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0820,,incandescent light bulb,"incandescent light bulb, 14V, 0.91W, T-1 shape, wire terminal base","Incandescent bulbs contain a thin metal filament inside of a glass ampule filled with a halogen gas or vacuum; when current passes through the filament its resistance causes it to glow white hot, emitting lots of heat as well as some light. They consume considerably more energy than newer alternative lighting technologies such as fluorescent tubes and LEDs. However, they emit a ""warmer"" light than most replacements and for aesthetic reasons may be preferable.<br><br>It is sometimes possible to over-power an incandescent bulb, pushing a higher voltage across its terminals than it is rated for to produce a brighter glow—however, this will usually dramatically shorten the bulb's life, sometimes to seconds.",Discontinued,B4-R1-C8,Output: Light,0,12,12,5/25/22,0,5/25/22,36,,,,,Amazon,CEC Industries,,,B00JS3U0BE,https://www.amazon.com/CEC-Industries-Bulbs-Terminal-shape/dp/B00JS3U0BE/ref=sr_1_1?ie=UTF8&qid=1466097616&sr=8-1&keywords=8111+bulbs,,,,,,30:6/21/17,10:12/11/17,20:5/24/18,15:1/8/2019,20:5/22/19,14:6/16/21,12:12/20/21,12:5/25/22,,,,,,,,,,,,,,,0:7/1/21,0:5/25/22,,,,,,,,,,,,,,,,,,,
0822,,quick connect to crimp,"crimp connector, 16–14AWG crimp connector to 4.75mm quick connect female port, blue color",,To discontinue,B4-R2-C1,Connector: Wire to Wire,10,2,2,5/18/23,0,5/18/23,25,each,20%,,$0.63,Digi-Key,3M,,MNU14-187DFIK,920044-03-ND,http://www.digikey.com/product-search/en?keywords=mnu14-187dfik,,http://www.digikey.com/product-search/en?keywords=mnu14-187dfik,,,,15:6/21/17,14:11/20/17,15:12/11/17,13:5/24/18,10:1/8/2019,13:5/22/19,11:6/16/21,11:12/20/21,10:5/25/22,30:9/21/22,2:5/18/23,,,,,,,,,,,,0:7/1/21,0:5/25/22,2:6/9/22,0:5/18/23,,,,,,,,,,,,,,,,,
0824,,quick connect to crimp,"crimp connector, 16–14AWG crimp connector to 4.75mm quick connect male port, blue color",,To discontinue,B4-R2-C2,Connector: Wire to Wire,10,55,55,5/18/23,0,5/18/23,25,each,550%,,$0.70,Digi-Key,3M,,MNU14-187DMIK,	920046-03-ND,http://www.digikey.com/product-detail/en/3m/MNU14-187DMIK/920046-03-ND/31267,,http://www.digikey.com/product-detail/en/3m/MNU14-187DMIK/920046-03-ND/31267,,,,10:6/21/17,11:11/20/17,10:12/11/17,13:5/24/18,8:1/8/2019,11:5/22/19,7:6/16/21,6:12/20/21,7:5/25/22,17:6/9/22,55:5/18/23,,,,,,,,,,,,0:5/25/22,15:6/9/22,0:5/18/23,,,,,,,,,,,,,,,,,,
0826,,quick connect to crimp,"crimp connector, 16–14AWG crimp connector to 4.75mm quick connect female port, red color",,To discontinue,B4-R2-C3,Connector: Wire to Wire,10,35,35,5/18/23,0,5/18/23,25,each,350%,,$0.5302,Digi-Key,3M,,MNU18-187DFIK,920044-01-ND,http://www.digikey.com/product-search/en?keywords=MNU18-187DFIK,,http://www.digikey.com/product-search/en?keywords=MNU18-187DFIK,,,,12:6/21/17,10:11/20/17,11:12/11/17,10:5/24/18,10:1/8/2019,8:5/22/19,50:08/12/19,45:6/16/21,55:12/20/21,45:5/25/22,35:5/18/23,,,,,,,,,,,,0:5/25/22,0:5/18/23,,,,,,,,,,,,,,,,,,,
0828,,quick connect to crimp,"crimp connector, 16–14AWG crimp connector to 4.75mm quick connect male port, red color",,To discontinue,B4-R2-C4,Connector: Wire to Wire,10,25,25,5/18/23,0,5/18/23,25,each,250%,,$0.70,Digi-Key,3M,,MNU18-187DMIK,920046-01-ND,http://www.digikey.com/product-search/en?keywords=MNU18-187DMIK,,http://www.digikey.com/product-search/en?keywords=MNU18-187DMIK,,,,20:6/21/17,12:11/20/17,12:12/11/17,16:5/24/18,15:1/8/2019,15:5/22/19,13:12/20/21,12:5/25/22,17:6/9/22,25:5/18/23,,,,,,,,,,,,,0:5/25/22,20:6/9/22,0:5/18/23,,,,,,,,,,,,,,,,,,
0830,"–5V voltage regulator, MC79L05ACP",–5V voltage regulator,"voltage regulator, negative, –5V, 100mA, TO-92 package, MC79L05ACP",,Active,B4-R2-C5,Electrical Components: Voltage Regulators,10,40,40,5/16/23,0,5/16/23,100,,400%,,$0.15,Jameco,Fairchild,,MC79L05ACP,877435,https://www.jameco.com/z/MC79L05ACP-Fairchild-Semiconductor-Standard-Regulator-5-Volt-0-1-Amp-3-Pin-TO-92-Bag_877435.html,,,,,,70:6/21/17,100:12/11/17,75:5/24/18,30:1/8/2019,50:5/22/19,100:6/17/21,50:12/20/21,40:5/25/22,40:5/16/23,,,,,,,,,,,,,,0:5/25/22,0:5/16/23,,,,,,,,,,,,,,,,,,,
0832,"5V step-down voltage regulator, D24V5F5",5V step-down voltage regulator,"voltage regulator, 5V, 500mA, D24V5F5",,Discontinued,B4-R2-C6,Electrical Components: Voltage Regulators,5,0,0,5/16/23,0,5/16/23,6,,0%,7/28 GG added to buy list,$5.47,Pololu,,,,2843,https://www.pololu.com/product/2843,,,,,,0:6/21/17,5:8/31/17,3:12/11/17,7:12/22/17,7:5/24/18,2:1/8/2019,7:5/22/19,0:01/09/20,8:6/17/21,6:12/20/21,0:1/25/22,0:5/25/22,0:5/16/23,,,,,,,,,,0:7/1/21,0:5/16/23,,,,,,,,,,,,,,,,,,,
